id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option,content_gpt,originality,readability,starts_with_negation,is_question,relevance,ambiguity,gpt_answer,disclosure,difficulty,distractor_quality
OIC-254-02-B,"{""question"": ""For a pregnant woman with a BMI of 28 kg/m\u00b2 at conception, what is the recommended weight gain during pregnancy?"", ""option_a"": ""11.5 - 16 kg"", ""option_b"": ""7 - 11.5 kg"", ""option_c"": ""12.5 - 18 kg"", ""option_d"": ""5 - 9 kg"", ""correct_option"": ""B""}",Physiopathology,"For a pregnant woman with a BMI of 28 kg/m² at conception, what is the recommended weight gain during pregnancy?",11.5 - 16 kg,7 - 11.5 kg,12.5 - 18 kg,5 - 9 kg,b,"**Item Parent:** Nutritional needs of pregnant women  
**Title:** Knowing the expected weight gain during pregnancy  
**Description:** Based on BMI at conception  
**Rubric:** Physiopathology  

The average increase in weight during pregnancy is 13 kg. A weight gain of 1 kg per month during the first two trimesters and 500 g per week during the last trimester is considered normal.

However, the expected weight gain depends on the body type.

**BMI before pregnancy and Recommended Weight Gain During Pregnancy:**

- BMI < 18.5 kg/m²: 12.5 - 18 kg
- 18.5 kg/m² < BMI ≤ 25.0 kg/m²: 11.5 - 16 kg
- 25.0 kg/m² < BMI ≤ 30.0 kg/m²: 7 - 11.5 kg
- BMI ≥ 30.0 kg/m²: 5 - 9 kg",0.7777777777777778,9.910000000000004,False,True,0.8539047837257385,0.8312321503957113,b,True,4,5
OIC-254-03-B,"{""question"": ""What is the recommended daily dosage of folic acid supplementation for preventing spina bifida in pregnant women?"", ""option_a"": ""100 \u00b5g/d"", ""option_b"": ""400 \u00b5g/d"", ""option_c"": ""1000 \u00b5g/d"", ""option_d"": ""2000 \u00b5g/d"", ""correct_option"": ""B""}",Physiopathology,What is the recommended daily dosage of folic acid supplementation for preventing spina bifida in pregnant women?,100 µg/d,400 µg/d,1000 µg/d,2000 µg/d,b,"**Item Parent:** Nutritional Needs of Pregnant Women

**Title:** Knowing How to Prevent Spina Bifida

**Description:** Vitamin B9

**Rubric:** Physiopathology

Folic acid (vitamin B9) supplementation is systematically recommended at a rate of 400 µg/day, starting 28 days before conception and continuing up to 12 weeks of gestation.",1.0,16.028235294117646,False,True,0.8798964619636536,0.8987422188123068,b,False,5,4
OIC-254-04-A,"{""question"": ""Which of the following populations is at a higher risk of nutritional deficiency and/or malformation during pregnancy?"", ""option_a"": ""Women from affluent backgrounds with a history of healthy eating habits"", ""option_b"": ""Teenage girls"", ""option_c"": ""Women with a normal body mass index and no history of addiction"", ""option_d"": ""Women over 40 with a history of balanced diets and regular exercise"", ""correct_option"": ""B""}",Positive diagnosis,Which of the following populations is at a higher risk of nutritional deficiency and/or malformation during pregnancy?,Women from affluent backgrounds with a history of healthy eating habits,Teenage girls,Women with a normal body mass index and no history of addiction,Women over 40 with a history of balanced diets and regular exercise,b,"**Item Parent:** Nutritional needs of pregnant women  
**Title:** Knowing Populations at Nutritional Risk During Pregnancy  
**Description:** Disadvantaged areas, teenagers, dieting, alcoholism, smoking, obesity, diabetes, history of malformations, etc.  
**Rubric:** Positive Diagnosis  

The following populations, to varying degrees, are at risk of deficiency and/or malformation:

- Disadvantaged backgrounds
- Teenage girls
- Restrictive or unbalanced diets
- Twin pregnancies, closely-spaced pregnancies
- Smoking, alcoholism, other addictions
- Excess weight, diabetes, eating disorders
- History of neural tube defect or cleft lip and palate",1.0,16.028235294117646,False,True,0.8189423084259033,0.48953501383463544,b,True,3,3
OIC-254-05-A,"{""question"": ""According to the French National Authority for Health (HAS), what is the recommended daily iron supplementation for pregnant women with anaemia?"", ""option_a"": ""20 mg of iron metal per day"", ""option_b"": ""50 mg of iron metal per day"", ""option_c"": ""100 mg of iron metal per day"", ""option_d"": ""200 mg of iron metal per day"", ""correct_option"": ""B""}",Management,"According to the French National Authority for Health (HAS), what is the recommended daily iron supplementation for pregnant women with anaemia?",20 mg of iron metal per day,50 mg of iron metal per day,100 mg of iron metal per day,200 mg of iron metal per day,b,"**Item_parent:** Nutritional needs of pregnant women  
**Title:** Knowing how to prevent iron, vitamin D, and calcium deficiency  
**Description:** None  
**Rubric:** Management  

== Iron deficiency ==  
The French National Authority for Health (HAS) recommends supplementation with 50 mg of iron metal per day only for patients with anemia proven by CBC (Hb < 11 g/dL in the 1st and 2nd trimester, Hb < 10.5 g/dL in the 3rd trimester) or a low ferritin level (< 12 μg/dL).

== Vitamin D and calcium deficiency ==  
Vitamin D supplementation is systematically recommended at the end of the 2nd trimester (100,000 IU per os in a single dose).

Intakes of more than 1000 mg of calcium per day are recommended during pregnancy. This corresponds to the consumption of 3 to 4 dairy products per day.",0.8,15.638095238095236,False,True,0.8156484365463257,0.9160927931467692,b,False,2,4
OIC-254-06-A,"{""question"": ""Which of the following cheese types should be avoided by non-immune women to reduce the risk of food-borne infection?"", ""option_a"": ""Pressed cooked cheeses like Gruy\u00e8re or Comt\u00e9"", ""option_b"": ""Soft cheeses with a bloomy rind like Camembert and Brie"", ""option_c"": ""Aged hard cheeses like Cheddar or Parmesan"", ""option_d"": ""Fresh cheeses like Ricotta or Cottage cheese"", ""correct_option"": ""B""}",Management,Which of the following cheese types should be avoided by non-immune women to reduce the risk of food-borne infection?,Pressed cooked cheeses like Gruyère or Comté,Soft cheeses with a bloomy rind like Camembert and Brie,Aged hard cheeses like Cheddar or Parmesan,Fresh cheeses like Ricotta or Cottage cheese,b,"**Item Parent:** Nutritional Needs of Pregnant Women  
**Title:** Preventing Listeriosis and Toxoplasmosis in Non-Immune Women  
**Description:** None  
**Rubric:** Management  

To reduce the risk of food-borne infection, general hygiene measures should be applied, such as washing raw vegetables and fruit.

In addition, certain foods should be avoided:

- All raw or undercooked meats
- Cooked charcuterie products requiring cold storage (e.g., rillettes, pâtés, jellied products)
- Charcuterie products made from raw pork liver (e.g., figatelle, liver sausage), raw or lightly cooked pork liver
- Raw milk
- Raw milk cheeses, except for pressed cooked cheeses (such as Gruyère or Comté)
- Soft cheeses with a bloomy rind (such as Camembert and Brie) and a washed rind (such as Munster and Pont l'Evêque)
- Cheeses sold grated
- Raw eggs and raw or undercooked egg products
- Raw shellfish, raw fish (sushi, sashimi, tarama), smoked fish
- Peeled crustaceans sold cooked and requiring cold storage",0.6,13.556842105263158,False,True,0.7603185772895813,0.7385140260060629,b,False,2,4
OIC-254-07-A,"{""question"": ""What is the recommended consumption frequency for highly bioaccumulative freshwater fish such as eel, barbel, bream, carp, and catfish during pregnancy?"", ""option_a"": ""Once a week"", ""option_b"": ""Once every two months"", ""option_c"": ""Once a month"", ""option_d"": ""Twice a month"", ""correct_option"": ""B""}",Taking charge,"What is the recommended consumption frequency for highly bioaccumulative freshwater fish such as eel, barbel, bream, carp, and catfish during pregnancy?",Once a week,Once every two months,Once a month,Twice a month,b,"**Item Parent:** Nutritional Needs of Pregnant Women  
**Title:** Foods at Risk  
**Description:** Phytoestrogen, Phytosterol, Mercury  
**Rubric:** Taking Charge

- Phytoestrogens are likely to have undesirable effects on the fetus. It is advisable to limit consumption to one soy-based food per day.

- It is advisable to refrain from consuming products enriched with phytosterols or phytostanols, such as enriched margarine.

- Fish are potentially contaminated with dioxins, methylmercury, and polychlorinated biphenyls. It is advisable to vary fish species, origins, and methods of supply (wild, farmed, fishing grounds, etc.). Consumption of highly bioaccumulative freshwater fish (eel, barbel, bream, carp, and catfish) should be limited to once every two months. Consumption of wild predatory fish (monkfish, bass, bonito, eel, emperor, grenadier, halibut, pike, sea bream, skate, swordfish, tuna, etc.) should be limited, and consumption of swordfish, marlin, siki, shark, and lamprey should be avoided.",0.36363636363636365,15.638095238095236,False,True,0.7797254920005798,0.8620622356732687,b,True,2,4
OIC-256-01-A,"{""question"": ""What is the primary purpose of a medical certificate in the context of sports participation?"", ""option_a"": ""To provide proof of age for underage athletes"", ""option_b"": ""To confirm the athlete's identity and membership in a sports federation"", ""option_c"": ""To state that there are no contraindications to practising the sport, in competition where applicable"", ""option_d"": ""To grant permission for athletes to participate in high-risk sports without proper training"", ""correct_option"": ""C""}",Support,What is the primary purpose of a medical certificate in the context of sports participation?,To provide proof of age for underage athletes,To confirm the athlete's identity and membership in a sports federation,"To state that there are no contraindications to practising the sport, in competition where applicable",To grant permission for athletes to participate in high-risk sports without proper training,c,"**Item Parent:** Sport skills in adults and children; nutritional requirements of athletes (see item 80)

**Title:** Knowing the Circumstances for Issuing a Certificate of Absence or Contraindication to Practising Sport

**Description:** For Which Sports?

**Rubric:** Support

A medical certificate stating that you have no contraindications to practising sport is required:

- To obtain or renew a federal sports licence
- To take part in a sports competition if the patient is not a member of a sports federation

This medical certificate must be less than one year old on the day of application for the federal licence or registration for the competition.

Any medical doctor can draw up this certificate, which states that there are no contraindications to practising the sport, in competition where applicable, and mentions the contraindicated discipline(s) where appropriate.

If a sports patient renews their licence with the same federation from one year to the next, the medical certificate is only required every three years. During the two intervening years, the athlete can obtain a licence by certifying to his or her federation that he or she has answered NO to each of the sections of the ""QS-SPORT"" health questionnaire available online.

Certain sports involving special constraints (mountaineering, underwater diving, speleology, combat sports with knockouts, sports using firearms, sports using motor vehicles, sports using aircraft, rugby with 15, 13 or 7 players) require specific medical examinations (cardiological, ENT, dental, neurological, ophthalmological, cervical spine, etc.).

Since 2021, underage athletes no longer need to produce a medical certificate if the athlete and the persons with parental authority certify to the sports federation that they have answered NO to each section of the health questionnaire available online.",1.0,13.860000000000003,False,True,0.759268581867218,0.6559342344601949,c,False,5,2
OIC-256-02-B,"{""question"": ""What is required for a child or adolescent to be exempt from physical and sports education in the school environment?"", ""option_a"": ""A parental note explaining the reason for exemption"", ""option_b"": ""A medical certificate from a licensed physician"", ""option_c"": ""A self-assessment of their physical abilities"", ""option_d"": ""A recommendation from a physical education teacher"", ""correct_option"": ""B""}",,What is required for a child or adolescent to be exempt from physical and sports education in the school environment?,A parental note explaining the reason for exemption,A medical certificate from a licensed physician,A self-assessment of their physical abilities,A recommendation from a physical education teacher,b,"**Item Parent:** Sport skills in adults and children; nutritional requirements of athletes (see item 80)

**Title:** Knowing the Contraindications to Practising Sport in Schools

**Description:** Specificities of Contraindications to Sport in the School Environment

Physical and sports education (PSE) is compulsory. In the absence of a specific certificate of inaptitude, all children and adolescents are considered fit for PSE.

Partial or total, temporary or permanent contraindications (inaptitude) to practising sport in the school environment are linked to either:

- Chronic illnesses in decompensation, permanent disabilities preventing certain activities, or situations of severe malnutrition (e.g., anorexia nervosa).
- Acute illnesses that contraindicate effort or the use of a limb (e.g., a fracture while it heals).

A medical certificate is required for full or partial exemption. These certificates are valid for no longer than the current school year. Total or permanent disqualifications are exceptional.

Example of a certificate of unfitness: [Certificate of Unfitness PDF](http://www.lycee-international.ac-versailles.fr/IMG/pdf/certificat_medical_acad._versailles.pdf)",0.8571428571428571,12.270000000000003,False,True,0.7634657621383667,0.5609599749247233,b,True,5,2
OIC-256-03-B,"{""question"": ""According to the French Society of Cardiology, how often should an ECG be performed for individuals between the ages of 20 and 35 as part of a medical examination for sports participation?"", ""option_a"": ""Every 1 to 2 years"", ""option_b"": ""Every 3 years"", ""option_c"": ""Every 5 years"", ""option_d"": ""Only at the first licence from the age of 12"", ""correct_option"": ""C""}",Support,"According to the French Society of Cardiology, how often should an ECG be performed for individuals between the ages of 20 and 35 as part of a medical examination for sports participation?",Every 1 to 2 years,Every 3 years,Every 5 years,Only at the first licence from the age of 12,c,"**Item Parent:** Sport skills in adults and children; nutritional requirements of athletes (see item 80)

**Title:** Know the procedures for the medical examination to ensure that adults have no contraindications to practicing sport.

**Description:** None

**Rubric:** Support

**Medical Examination for Sports Participation**

The consultation for issuing a medical certificate stating that there are no contraindications to practicing sport must include:

- **Interview to Clarify:**
  - Personal and family history, particularly cardiovascular risk factors (e.g., smoking, hypertension, diabetes, dyslipidemia, age, male sex, heredity).
  - Medicinal treatments and any use of food supplements, ensuring compliance with anti-doping regulations.
  - Symptoms suggestive of cardiovascular pathology during exercise.
  - Sporting conditions (sporting past, number of hours per week of practice, level of competition).

- **Anthropometric Measurements:**
  - Height, body mass, BMI.

- **General Physical and Paraclinical Examinations:**
  - **Cardiovascular Examination:**
    - Physical examination: auscultation, palpation of distal pulses, search for a vascular murmur.
    - Measurement of blood pressure in both arms.
    - Resting ECG.

The recommendations of the French Society of Cardiology for young subjects are to carry out an ECG at the first license from the age of 12, then every 3 years between the ages of 12 and 20, then every 5 years between the ages of 20 and 35. After the age of 35, the risk of coronary heart disease increases, and an ECG should be performed every 1 to 2 years.

  - **Pulmonary Auscultation**
  - **Examination of the Musculoskeletal System:**
    - Based on any functional complaints the patient may have and the segments particularly stressed by their sporting activities (spine, lower limbs, upper limbs).
  - **Visual Acuity Screening**

Finally, it's important to remember that for many young patients with no chronic illnesses, this is sometimes their only annual medical appointment. It's crucial to take advantage of the opportunity to carry out preventive procedures, such as updating vaccinations and raising awareness of healthy lifestyle habits (diet, sleep, dental check-ups, gynecological check-ups, etc.).",0.7142857142857143,17.90875,False,True,0.8290567398071289,0.7193544705708822,c,False,4,2
OIC-256-04-B,"{""question"": ""What is a key particularity to consider when conducting a medical examination for a child to ensure they have no contraindications to practising sport?"", ""option_a"": ""The child's favorite sport and position played"", ""option_b"": ""The overall amount of physical activity the child does each week, including all types of activity"", ""option_c"": ""The child's ability to perform a specific number of push-ups or sit-ups"", ""option_d"": ""The distance the child lives from the sports facility"", ""correct_option"": ""B""}",Support,What is a key particularity to consider when conducting a medical examination for a child to ensure they have no contraindications to practising sport?,The child's favorite sport and position played,"The overall amount of physical activity the child does each week, including all types of activity",The child's ability to perform a specific number of push-ups or sit-ups,The distance the child lives from the sports facility,b,"**Item Parent:** Sport skills in adults and children; nutritional requirements of athletes (see item 80)

**Title:** Know how to carry out a medical examination to ensure that a child has no contraindications to practising sport.

**Description:** None

**Rubric:** Support

The consultation for issuing a medical certificate stating that a minor has no contraindications to practising sport is generally conducted similarly to that for an adult patient (""Knowing how to conduct a medical examination stating that an adult has no contraindications to practising sport (2C-256-PC-B01)"").

The particularities compared to adult athletes are:

- During the clinical examination, particular attention is paid to spinal statics to detect any growth disorders.

- The need to assess the overall amount of physical activity children do each week, considering all types of activity (school sport, school sports associations, sports clubs). Children who practice intensively (>6 hours/week before the age of 10 or more than 10 hours/week after the age of 10) have a higher risk of developing sports-related pathologies (""Knowing the main pathologies linked to sport in children (2C-256-ET-B01)"").

- When the child practices intensively, the need to assess:
  - The impact of the sport on living conditions and learning at school (distance and travel time between training, home, and school)
  - His average sleep time
  - The quality of the child's diet (""Nutritional requirements of sports children (2C-256-PC-B04)"") and any dietary supplements used

Finally, as in the case of adults, this consultation should be seen as a preventive consultation, with an update on growth curves, puberty, and vaccinations.",0.8888888888888888,17.37,False,True,0.7904318571090698,0.6596387028694153,b,True,4,2
OIC-256-05-A,"{""question"": ""What is the most common origin of sudden death during exercise?"", ""option_a"": ""Respiratory origin"", ""option_b"": ""Cardiovascular origin"", ""option_c"": ""Neurological origin"", ""option_d"": ""Musculoskeletal origin"", ""correct_option"": ""B""}",Definition,What is the most common origin of sudden death during exercise?,Respiratory origin,Cardiovascular origin,Neurological origin,Musculoskeletal origin,b,"**Item Parent:** Sport skills in adults and children; nutritional requirements of athletes (see item 80)

**Title:** Know the main causes of contraindications to practicing sport.

**Description:** None

**Rubric:** Definition

Sudden death during exercise is in the vast majority of cases of cardiovascular origin.

The causes of contraindications to sporting activities are primarily cardiovascular:

- Cardiac pathologies causing rhythm disorders: hypertrophic cardiomyopathy, arrhythmogenic dysplasia of the right ventricle, birth defects of the coronary arteries, Brugada syndrome, long QT, short QT, etc.
- Progressive or unbalanced cardiovascular pathologies: unstable coronary artery disease, unstable heart failure, unbalanced hypertension, myocarditis, etc.

In addition to cardiovascular causes, there are certain unbalanced or severe pathologies:

- Loss of consciousness not investigated
- Evolving or ongoing respiratory diseases
- Morbid lack of weight and height
- Severe morphological disorders
- Serious neurological pathologies

There are also contraindications specific to certain sports (non-exhaustive list):

- Contact sports: loss of a paired organ (eye, kidney, gonad, etc.) to prevent loss of the second organ during practice.
- Collision or contact sports: haemophilia, anticoagulant treatment
- Boxing: myopia (increased risk of retinal detachment)
- Underwater diving: asthma, history of pneumothorax, ENT pathologies",0.6666666666666666,9.081818181818182,False,True,0.7672550678253174,0.7604047060012817,b,False,5,4
OIC-256-06-A,"{""question"": ""What is the primary risk associated with practicing sport at any age?"", ""option_a"": ""Mainly muscular"", ""option_b"": ""Mainly cardiovascular"", ""option_c"": ""Mainly neurological"", ""option_d"": ""Mainly respiratory"", ""correct_option"": ""B""}",Definition,What is the primary risk associated with practicing sport at any age?,Mainly muscular,Mainly cardiovascular,Mainly neurological,Mainly respiratory,b,"**Item Parent:** Sport skills in adults and children; nutritional requirements of athletes (see item 80)

**Title:** Knowing the Benefits and Risks of Sport for Children and Adults

**Description:** Mental and Physical Health. Sleep, Diet, Doping - Good Sports Practice

**Rubric:** Definition

The benefits of regular physical activity for patients suffering from a chronic disease are described in the document ""Connaître les effets positifs de l'activité physique dans les maladies chroniques et savoir les expliquer au patient"" (2C-249-PC-A01, source HAS).

In patients with no chronic pathology, sport has been shown to be effective in the primary prevention of all these chronic physical and mental pathologies. By improving patients' physical condition and developing their social interactions, sporting activities help to prevent the onset of these chronic pathologies, increase overall life expectancy, and improve the quality of life of patients of all ages (see item 248).

In children, daily physical activity is necessary for the development and improvement of motor and physical skills. Practising sport has beneficial effects on mental health (increased self-esteem, reduced anxiety) and physical health (prevention of obesity, metabolic syndrome). Moreover, an individual who takes part in sporting activities as a child is more likely to do so as an adult. Physical activity in childhood therefore partly determines the health of future adults. Involving children in competitions allows them to develop their social interactions and to test themselves against others, serving as a vehicle for motivation and progress.

At any age, the risks of practising sport include:

- Mainly cardiovascular: While regular physical activity has been shown to be effective in preventing cardiovascular disease, cardiovascular risk is transiently increased during intense physical exercise (increased cardiac output and arterial pressure during exercise), compared with the situation at rest. This is why the main contraindications to practising sport are cardiovascular, and why the medical examination for the absence of contraindications to practising sport focuses on the cardiovascular system.

- Traumatic, depending on the type of sporting activity.",1.0,9.740000000000002,False,True,0.734548032283783,0.7926473816235861,b,False,3,3
OIC-256-07-B,"{""question"": ""What is the primary cause of osteochondrosis, a common pathology in children who engage in intensive sports?"", ""option_a"": ""Macrotraumatic risks, such as fractures or wounds"", ""option_b"": ""Disturbances in ossification and mechanical factors generated by sporting movements"", ""option_c"": ""Inadequate nutrition and hydration"", ""option_d"": ""Insufficient warm-up and stretching exercises"", ""correct_option"": ""B""}",Etiologies,"What is the primary cause of osteochondrosis, a common pathology in children who engage in intensive sports?","Macrotraumatic risks, such as fractures or wounds",Disturbances in ossification and mechanical factors generated by sporting movements,Inadequate nutrition and hydration,Insufficient warm-up and stretching exercises,b,"**Item Parent:** Sport skills in adults and children; nutritional requirements of athletes (see item 80)

**Title:** Know the main pathologies associated with sport in children.

**Description:** Aside from intensive training: respiratory and orthopedic symptoms.

**Rubric:** Etiologies

As in adults, sport in children presents macrotraumatic risks (fractures, wounds, etc.) which are not specific to sport. However, intensive sport can also cause microtrauma, or ""overuse"" pathologies, linked to the repetition of sporting activities. This is the case for adults (tendinopathies, fatigue fractures, etc.) and children.

The main pathologies in children appear during growth peaks, at a time when the conjugation cartilages are particularly active. This pain around the growth plate is known as osteochondrosis, and is due to disturbances in ossification and is linked to the mechanical factors generated by sporting movements: tendon traction on the apophyseal cores, impact on the growth plate, shearing of the epiphyseal growth plates. The pubertal growth spurt, during which body mass and biomechanical leverage increase, is particularly at risk.

The two most frequent locations are:

- The posterior apophysis of the calcaneus (heel): Sever's disease. Appears most frequently around the age of 9-10.

- The apophyseal nucleus of the anterior tibial tuberosity (knee): Osgood-Schlatter disease. A common pathology in team sports (football, etc.), tennis, gymnastics, etc., most frequently appearing around the age of 13 in boys and 11 in girls.

These pathologies are diagnosed clinically, with the examination revealing mechanical pain localized in the growth plate. X-rays may be used to complete the assessment.

Treatment consists of a period of sports rest. Only the most severe cases require immobilization and offloading.

Homolateral or contralateral recurrences are frequent.",1.0,14.64,False,True,0.8199650049209595,0.5674947102864584,b,False,2,3
OIC-256-08-B,"{""question"": ""What is the primary nutritional adaptation required for most adult athletes engaging in regular sporting activity?"", ""option_a"": ""A significant increase in protein intake to support muscle growth"", ""option_b"": ""An increase in energy intake to cover total energy expenditure"", ""option_c"": ""A reduction in carbohydrate intake to promote fat metabolism"", ""option_d"": ""A decrease in lipid intake to minimize weight gain"", ""correct_option"": ""option_b""}",Management,What is the primary nutritional adaptation required for most adult athletes engaging in regular sporting activity?,A significant increase in protein intake to support muscle growth,An increase in energy intake to cover total energy expenditure,A reduction in carbohydrate intake to promote fat metabolism,A decrease in lipid intake to minimize weight gain,option_b,"**Item Parent:** Sport skills in adults and children; nutritional requirements of athletes (see item 80)

**Title:** Knowing the Nutritional Needs of Adult Athletes

**Description:** Understand that most sporting activities require an increase in energy intake.

**Rubric:** Management

**Nutritional Guidelines:**

- Carbohydrates are the main substrate for high-intensity physical activity.
- Lipids are the substrate for moderate and prolonged physical activity.
- For the majority of sportspeople, the recommended nutritional intake aligns with that of the general population.
- For more than 3 hours of sporting activity per week, nutritional intake should be adjusted by increasing energy intake to cover total energy expenditure (TEE).",1.0,17.937500000000004,False,True,0.8372395038604736,0.0,b,False,3,4
OIC-256-09-B,"{""question"": ""What is the recommended daily intake of dairy products for child athletes to ensure adequate calcium and vitamin D intake?"", ""option_a"": ""2 dairy products a day"", ""option_b"": ""3 dairy products a day"", ""option_c"": ""4 dairy products a day"", ""option_d"": ""5 dairy products a day"", ""correct_option"": ""C""}",,What is the recommended daily intake of dairy products for child athletes to ensure adequate calcium and vitamin D intake?,2 dairy products a day,3 dairy products a day,4 dairy products a day,5 dairy products a day,c,"**Item Parent:** Sport skills in adults and children; nutritional requirements of athletes (see item 80)

**Title:** Knowing the Nutritional Needs of Children in Sport

**Description:** Very specific to children

== Definitions ==

A child athlete is defined as a child who participates in a sporting activity for at least 10 hours a week after the age of 10 and 6 hours a week before the age of 10.

Dietary requirements must cover the basic needs necessary for the proper growth and development of children and adolescents, as well as specific needs adapted to sporting activities.

== Dietary Recommendations ==

- Divide the diet into 3 meals and a snack.
- Avoid high-protein food supplements that are not useful when the diet is balanced (1 to 2 protein rations per day).
- Include a wide range of slow carbohydrates and cereal products.
- Favor unsaturated fats.
- Ensure adequate calcium and vitamin D intakes, as for all children (4 dairy products a day, vitamin D supplementation in winter in line with current recommendations). Other mineral and vitamin intakes are no different from those of other children and adolescents.
- Maintain good hydration, especially before and after competitions.

Particular attention should be paid to the development of eating disorders, which may be encouraged by sports activities where weight control or physical appearance may take on too much importance.

Attention must also be paid to the basic needs of children and adolescents involved in sport and to the balance between leisure and restraint. Certain situations of excessive training may give rise to information of concern.",0.7,15.810000000000002,False,True,0.8296505212783813,0.9101091225941976,c,False,3,3
OIC-256-10-B,"{""question"": ""What is the recommended daily protein intake for an individual engaged in endurance sports?"", ""option_a"": ""0.83 g/kg/day"", ""option_b"": ""1.2-1.4 g/kg/day"", ""option_c"": ""1.3-1.5 g/kg/day"", ""option_d"": ""Up to 3.5 g/kg/day"", ""correct_option"": ""B""}",,What is the recommended daily protein intake for an individual engaged in endurance sports?,0.83 g/kg/day,1.2-1.4 g/kg/day,1.3-1.5 g/kg/day,Up to 3.5 g/kg/day,b,"**Item Parent:** Sport skills in adults and children; nutritional requirements of athletes (see item 80)

**Title:** Knowing the Specific Nutritional Requirements of Endurance Sports and Muscular Development

**Carbohydrate Intake:**

- Foods with a low glycaemic index are best eaten away from exercise.
- Foods with a high glycaemic index are best eaten close to exercise.

**Fat Intake:**

- Fat intake should be reduced to allow for an increase in carbohydrate intake.
- Total fat intake should not be less than 20% of total energy intake (TEI).

**Protein Intake:**

- Protein is essential for maintaining muscle mass.
- Requirements vary based on the type and level of physical activity:
  - Moderate Physical Activity (3 times 30 to 60 min/week): 0.83 g/kg/day
  - Endurance Sports: 1.2-1.4 g/kg/day (12-14% of total energy intake), covered by an increase in total energy intake
  - Maintenance of Muscle Mass: 1.3-1.5 g/kg/day
  - Increase in Muscle Mass: Up to 2.5 g/kg/day (maximum 6 months)
- Protein supplements should not exceed 1/3 of total intake and not exceed 1 g/kg/day.

**Water and Electrolyte Intake:**

- Intake of water and electrolytes (NaCl) is essential and must compensate for exercise-related losses.

**Mineral and Vitamin Requirements:**

- These are covered by a balanced diet.",1.0,14.312857142857148,False,True,0.8050714731216431,0.9298010667165121,b,False,2,3
OIC-256-11-A,"{""question"": ""What is the most common cause of sudden deaths during exercise?"", ""option_a"": ""Respiratory problems"", ""option_b"": ""Cardiovascular origin"", ""option_c"": ""Neurological disorders"", ""option_d"": ""Musculoskeletal injuries"", ""correct_option"": ""B""}",Management,What is the most common cause of sudden deaths during exercise?,Respiratory problems,Cardiovascular origin,Neurological disorders,Musculoskeletal injuries,b,"**Item Parent:** Sport skills in adults and children; nutritional requirements of athletes (see item 80)

**Title:** Interview for Risk Factors and Symptoms Suggestive of Cardiovascular Pathologies

**Description:** None

**Rubric:** Management

As the majority of sudden deaths during exercise are of cardiovascular origin, it is necessary to look for the following symptoms during questioning:

- **Cardiovascular Risk Factors:**
  - Major, independent, modifiable risk factors include tobacco use, hypertension, diabetes, and dyslipidemia.
  - Non-modifiable risk factors include age, male sex, and heredity.

- **Symptoms Suggestive of Cardiovascular Pathology During Exercise:**
  - Chest pain
  - Palpitations
  - Dyspnoea (breathlessness abnormal for the intensity of the exercise)
  - Discomfort and/or loss of consciousness",0.6666666666666666,8.009090909090911,False,True,0.7359181642532349,0.47137683629989624,b,False,5,3
OIC-257-01-A,"{""question"": ""What is oedema defined as?"", ""option_a"": ""The visible or palpable accumulation of fluid in the vascular tissue"", ""option_b"": ""The visible or palpable accumulation of fluid in the interstitial tissue"", ""option_c"": ""The invisible accumulation of fluid in the interstitial tissue"", ""option_d"": ""The accumulation of fluid in the intracellular tissue"", ""correct_option"": ""B""}",Definition,What is oedema defined as?,The visible or palpable accumulation of fluid in the vascular tissue,The visible or palpable accumulation of fluid in the interstitial tissue,The invisible accumulation of fluid in the interstitial tissue,The accumulation of fluid in the intracellular tissue,b,"## Definitions

**Item_parent:** Localised or generalised lower limb oedema  
**Description:** None  
**Rubric:** Definition  

Oedema is defined as the visible or palpable accumulation of fluid in the interstitial tissue.

A distinction must be made between:

- Oedema caused locally by inflammation, venous or lymphatic insufficiency.
- Generalised oedema resulting from a positive sodium and water balance (extracellular hyperhydration). In the most severe forms, this is known as hydrops.",0.0,7.600000000000001,False,True,0.855710506439209,0.9012773831685384,b,False,2,3
OIC-257-02-B,"{""question"": ""What is a possible cause of locally caused oedema?"", ""option_a"": ""An increase in arterial pressure"", ""option_b"": ""A lymphatic obstacle"", ""option_c"": ""A decrease in capillary permeability"", ""option_d"": ""An increase in venous pressure"", ""correct_option"": ""B""}",Physiopathology,What is a possible cause of locally caused oedema?,An increase in arterial pressure,A lymphatic obstacle,A decrease in capillary permeability,An increase in venous pressure,b,"**Item Parent:** Localised or generalised lower limb oedema

**Title:** Knowing the Pathophysiology of Localised Oedema

**Description:** Understanding oedemas of venous, lymphatic, medicinal, or inflammatory origin.

**Rubric:** Physiopathology

Locally caused oedema may be due to:

- An increase in venous pressure
- A lymphatic obstacle
- Local inflammatory pathology modifying capillary permeability due to inflammatory mediators
- A drug that increases capillary permeability (Dihydropyridine-type anti-calcic agents)",0.6666666666666666,10.208888888888893,False,True,0.7911430597305298,0.6695764263470968,b,True,2,3
